timestamp,dMax,dMin,dsum
36069,0.33482227,0.017386705,817918.2557822894
36170,0.334793,0.01733443,816084.8380095735
36271,0.3347576,0.017285494,814290.8227627762
36371,0.33470708,0.017240407,812544.7765034586
36471,0.3346439,0.01719871,810829.8436807096
36571,0.33460853,0.01716061,809156.0551800821
36671,0.33460948,0.01712598,807514.5608633999
36771,0.33460075,0.017094655,805899.4482648782
36872,0.33458465,0.017066225,804299.2093404215
36972,0.3345629,0.01704113,802744.1060463227
37073,0.3345415,0.017018886,801200.8193736598
37173,0.33451414,0.016999891,799692.5040100049
37273,0.33449045,0.016983924,798200.819089083
37374,0.33446154,0.016970772,796704.7391559109
37474,0.33442578,0.016960425,795234.2131173946
37572,0.33437964,0.016952742,793790.2618038319
37669,0.33431733,0.016947411,792361.2971908543
37765,0.3342776,0.016943285,790939.1094728615
37858,0.33422604,0.016924918,789549.8722342309
37949,0.3341985,0.01688369,788162.2924202476
38037,0.33418438,0.016845824,786798.126376979
38125,0.33416831,0.016809566,785440.4321091771
38214,0.33415923,0.016773846,784083.4169560187
38302,0.33414027,0.016738638,782750.9771809
38391,0.3341121,0.016705085,781412.6419867836
38479,0.33409053,0.016673233,780084.0484844334
38566,0.33406878,0.016638294,778760.2430074327
38652,0.33403844,0.016605802,777436.664338259
38736,0.33399904,0.016576387,776123.8404844403
38818,0.33397225,0.016550519,774831.9644438345
38901,0.33393794,0.01652814,773533.3805772942
38984,0.33389154,0.016511189,772241.7108098101
39067,0.33384517,0.016498448,770949.6348103043
39149,0.33382338,0.016437072,769670.9754729364
39230,0.33380204,0.016355887,768403.5458148718
39312,0.3337957,0.01627747,767132.7766120285
39394,0.33376697,0.016202318,765875.6353551112
39476,0.33374748,0.016130406,764635.9172801245
39558,0.33372572,0.016016625,763405.7196205128
39640,0.33367214,0.015966505,762185.8095896933
39722,0.33362862,0.015800707,760975.0545114316
39803,0.33356836,0.015746389,759783.390213076
39884,0.3334997,0.015758123,758601.731395077
39966,0.33346727,0.01563444,757415.2500070874
40045,0.33346632,0.015522141,756258.7576314425
40122,0.33343947,0.015414795,755119.3666787809
40198,0.33340812,0.015301122,753991.8457724852
40274,0.33336082,0.015213904,752890.5588286156
40350,0.3333005,0.015118191,751788.1014585746
40426,0.33323333,0.015024959,750707.5626824666
40502,0.33318356,0.014933713,749651.985694441
40578,0.33319497,0.014844569,748621.9706021687
40654,0.33319005,0.014297636,747616.3272675462
40730,0.33315837,0.012538579,746629.4492575023
40806,0.33312276,0.012023194,745661.6268029818
40883,0.33305645,0.013611204,744703.0837351326
40959,0.3329851,0.014384851,743781.1571723903
41035,0.33287218,0.014336434,742884.3567410726
41112,0.33285037,0.014257071,741998.1783917295
41187,0.33283097,0.014179142,741145.096364921
41260,0.3328001,0.013695722,740319.8781252485
41331,0.33272508,0.0129563,739513.1967498893
41401,0.33260533,0.012760511,738728.5024920246
41471,0.33251688,0.012755314,737955.8066850817
41539,0.33249408,0.012549351,737217.5069165863
41608,0.33243603,0.012317397,736490.1589376777
41677,0.33232683,0.012052275,735784.2540891878
41746,0.33217627,0.011823453,735097.7218899857
41814,0.33203027,0.011626485,734438.4792654105
41883,0.33196327,0.011461846,733788.7086332599
41952,0.33186322,0.011337389,733156.9063733211
42021,0.33172953,0.011252634,732539.3853722187
42090,0.33167133,0.011237163,731935.4758578269
42159,0.33156195,0.011230853,731347.7026143242
42227,0.33139682,0.011219991,730769.9958829619
42296,0.33117282,0.011220023,730204.3320540842
42364,0.33090028,0.011215274,729649.3323645983
42433,0.3306579,0.0112122,729105.0755037991
42502,0.33051404,0.011212123,728574.7565801917
42571,0.33031002,0.01120882,728061.9072426856
42639,0.33010057,0.0112064285,727562.5004777629
42708,0.32981467,0.011200295,727069.458995278
42776,0.329493,0.011191882,726588.6994399084
42844,0.32925597,0.011183585,726112.0653675795
42911,0.32900277,0.011174842,725629.4784233244
42976,0.32876444,0.011167119,725156.9899000293
43041,0.32862893,0.011159803,724671.9704691088
43104,0.32836816,0.011151509,724187.8354494171
43167,0.32833794,0.011142867,723692.0656637764
43230,0.3282168,0.011132167,723181.4571962478
43292,0.32802132,0.011113356,722663.212236857
43354,0.32794622,0.011089692,722127.5264387475
43416,0.32783458,0.011067771,721571.1238163682
43477,0.32764742,0.011057767,721010.5627870839
43537,0.32756796,0.01103518,720432.1919398997
43597,0.32744718,0.011025492,719826.0307819247
43634,0.32727572,0.011012556,719220.759675866
43672,0.32719538,0.010991339,718580.5955389189
43709,0.32707313,0.011009585,717956.608910542
43746,0.3269218,0.011101024,717298.6619281275
43782,0.3268252,0.013213272,716646.1458738372
43819,0.3266481,0.013076292,715967.5380717991
43857,0.32584727,0.012868069,715266.5336661609
43897,0.3252556,0.01250401,714551.4604692338
43934,0.32643515,0.012196031,713864.7572791232
43971,0.3260783,0.011873262,713145.4177400265
44009,0.32482684,0.011674215,712430.1867667753
44047,0.325873,0.011511213,711700.544711519
44085,0.32212412,0.011389151,710955.734859894
44123,0.32439077,0.011331485,710218.6680828389
44160,0.32373425,0.01135034,709476.8092112578
44195,0.32292184,0.011366667,708748.5583184762
44229,0.32477245,0.011228311,708003.4160510646
44262,0.32241818,0.01121406,707274.0812733658
44297,0.3245396,0.011207405,706553.851272095
44331,0.32471386,0.011200539,705831.2062749416
44365,0.32480675,0.011193651,705106.1577368565
44398,0.32468122,0.011188628,704395.936798716
44431,0.32553482,0.011159222,703674.3916272139
44464,0.32550064,0.011166482,702960.006276886
44496,0.32526517,0.011136067,702271.7560763201
44528,0.32501745,0.011111286,701561.8477232791
44560,0.32532525,0.011093272,700870.5077013411
44593,0.32506862,0.011093419,700166.0830525327
44626,0.32521233,0.011080805,699465.3811855158
44658,0.325162,0.011072705,698792.8852088079
44691,0.32489628,0.011067984,698122.4328605775
44723,0.32475796,0.011044532,697441.63426603
44754,0.32462567,0.011036142,696781.9987179544
44784,0.3220833,0.0110382745,696129.3965327954
44814,0.32411474,0.011023201,695510.3491398031
44845,0.3202265,0.011026178,694885.2983493498
44875,0.32005018,0.011015515,694277.9591124821
44906,0.31906873,0.011003752,693691.658718898
44937,0.3174194,0.010992139,693094.8185962606
44967,0.31861514,0.010985218,692523.3576437961
44997,0.31404257,0.01098152,691934.2222383218
45029,0.31789306,0.010979835,691369.7269147048
45059,0.3069767,0.010987032,690774.7690237882
45091,0.3054104,0.010997164,690206.0295068445
45121,0.30472487,0.0110067325,689629.0849731201
45151,0.30390587,0.010986459,689056.33514007
45182,0.30134106,0.010967691,688472.273285836
45213,0.300264,0.01094931,687892.8404753571
45246,0.29717696,0.010922454,687328.5360197602
45278,0.29152173,0.01089667,686757.4350826088
45311,0.29061797,0.010871637,686172.0404725596
45343,0.29057652,0.010848569,685609.2467108797
45377,0.290522,0.010826343,685045.8721810412
45408,0.29046303,0.010804113,684473.0355179692
45438,0.29040402,0.010781537,683900.8792828983
45468,0.29036263,0.010759124,683334.4544819891
45498,0.2903233,0.010737479,682771.9848676715
45528,0.29027602,0.010715308,682203.2432793323
45558,0.29024532,0.010693819,681631.5800594464
45588,0.29021776,0.010673516,681066.8498432878
45617,0.29017764,0.010653579,680486.356697646
45647,0.2901589,0.010633595,679891.5830177637
45679,0.29012486,0.010614296,679292.7210294809
45710,0.29010054,0.010596551,678705.59936528
45738,0.29007462,0.010579069,678102.7793499334
45767,0.2900276,0.010561907,677477.5469693867
45793,0.29001233,0.010546158,676870.1113701146
45821,0.28998882,0.010531304,676253.3425239874
45852,0.2899177,0.010516928,675624.4410087373
45880,0.2898044,0.010502219,674984.1720848083
45908,0.28972197,0.010487996,674349.1701028934
45935,0.2896096,0.010474893,673719.7824124331
45963,0.2894411,0.010462878,673071.0633406658
45991,0.28920972,0.010452566,672442.4342405824
46023,0.28891617,0.010439313,671803.2202492347
46054,0.2886158,0.010426436,671156.7257464239
46084,0.2882209,0.010414817,670500.2780660354
46112,0.2877103,0.010406752,669859.8057442717
46142,0.28723565,0.010394699,669206.4865455301
46201,0.28653735,0.010378671,667894.5500808861
46231,0.2860683,0.0103697665,667236.1178472377
46261,0.28552383,0.010363404,666585.1959069278
46289,0.28500694,0.010355472,665923.7085541263
46322,0.284636,0.010345903,665255.6112359697
46349,0.2844159,0.010345065,664584.9138704669
46376,0.28414875,0.010337474,663907.573504867
46401,0.28395116,0.010333694,663250.5949786501
46428,0.28372082,0.010327699,662559.1804519184
46454,0.28353125,0.010372271,661871.8367579943
46482,0.2832415,0.010659139,661176.707029866
46509,0.28308353,0.010661971,660482.1758734854
46540,0.28283495,0.010670892,659798.4508726364
46566,0.28273305,0.010686698,659098.5478691915
46592,0.28251007,0.010708064,658403.2575745862
46619,0.28229877,0.010727993,657680.9517951552
46646,0.28212678,0.010740248,656978.8637811858
46674,0.28169537,0.010761753,656267.0339608062
46705,0.2815287,0.010803832,655548.1711400235
46735,0.28128344,0.010832186,654832.5765122501
46761,0.28072214,0.010842165,654134.0116347345
46790,0.27988032,0.010841014,653408.3274968723
46824,0.27902523,0.010880764,652714.4686298752
46851,0.27718678,0.010898438,651994.6938352622
46877,0.27630523,0.010921039,651308.838677289
46904,0.27554464,0.010957499,650615.2194313351
46929,0.2747859,0.010998078,649913.0005615903
46956,0.27429298,0.011056121,649227.7255447404
46984,0.27427068,0.012144897,648529.2038602941
47010,0.27396044,0.012000273,647856.8485240303
47035,0.273223,0.011738965,647181.2617721148
47062,0.27258372,0.011439665,646510.590665482
47087,0.2719933,0.011218185,645831.0482053058
47113,0.27184936,0.011211833,645164.3786545126
47139,0.27125168,0.011203886,644484.7841562917
47165,0.27064455,0.011195052,643817.7040830879
47190,0.2702237,0.011184991,643178.8709401572
47215,0.2697638,0.01117301,642526.2391863931
47240,0.26888767,0.011159879,641900.4443602962
47267,0.2684438,0.011145076,641267.3290354982
47298,0.268102,0.011128893,640635.9334357604
47325,0.26770854,0.011112553,640040.9243795192
47357,0.2671602,0.011094703,639423.3659378365
47384,0.26679745,0.011076608,638826.6047563106
47411,0.26634216,0.011057506,638243.6972555025
47438,0.26582578,0.01103702,637644.6432627486
47463,0.2650047,0.011015765,637067.4558847817
47495,0.26417366,0.010993943,636503.4466535067
47523,0.26205096,0.010971084,635942.8486397006
47549,0.2590732,0.0109483665,635396.4689657632
47575,0.2561455,0.010925524,634847.372457861
47602,0.25247517,0.010902283,634288.7559256228
47631,0.24715886,0.0108805485,633754.7038371237
47656,0.23963112,0.010860412,633245.9581856905
47684,0.22981322,0.010839939,632710.1751606474
47709,0.21986926,0.010821861,632207.0974432025
47736,0.21103854,0.010805363,631711.2806174457
47764,0.20961906,0.0107906675,631225.9557040492
47796,0.20890558,0.010777771,630744.3683151109
47822,0.20808782,0.010766006,630270.8563029859
47851,0.20705861,0.010756322,629807.2559013106
47879,0.20639718,0.010750364,629344.9372688616
47905,0.20572089,0.010750306,628900.9466615533
47932,0.20465878,0.010754777,628457.53232738
47959,0.20357434,0.010764347,628015.3212862536
47986,0.2024482,0.01077715,627584.306259172
48013,0.20123132,0.010791424,627174.7298858277
48039,0.20068826,0.010821121,626765.4929734198
48067,0.19992019,0.010869633,626351.9202650534
48095,0.19918633,0.010926239,625954.6802617721
48120,0.19846739,0.01098162,625569.7519104145
48146,0.19756618,0.011020708,625183.2646492915
48173,0.19642831,0.010998896,624814.1473886305
48202,0.19537021,0.010977353,624448.5353956642
48229,0.19444811,0.0109561505,624089.2677701507
48257,0.19386303,0.0109357955,623730.2083125776
48285,0.19327897,0.010916593,623386.2319194535
48313,0.1926205,0.010897858,623041.3403234668
48339,0.1916471,0.010879759,622711.8743396048
48366,0.19056857,0.010856024,622391.7854858357
48395,0.18970655,0.010832963,622073.397369531
48422,0.1892914,0.010811081,621764.9406509623
48449,0.18867035,0.01078984,621457.8322059037
48476,0.18792,0.010769987,621160.8644023258
48504,0.18694098,0.010750687,620865.0840889188
48530,0.18557142,0.010732481,620582.0371612916
48557,0.18402193,0.010715111,620301.4366937941
48584,0.18265957,0.010698424,620021.3695343928
48610,0.18151928,0.0106824525,619754.5482201753
48638,0.18020576,0.010666879,619482.9790921211
48666,0.17852442,0.010652386,619225.6141460715
48692,0.17637381,0.010638411,618971.5097363787
48718,0.17406932,0.010625546,618723.7659029597
48745,0.17259616,0.010613226,618473.1238838471
48772,0.17095236,0.010601844,618235.6126225041
48802,0.16908935,0.010590959,618002.5624744734
48831,0.1671752,0.010580451,617772.3493787078
48857,0.16595991,0.010570285,617546.1804810623
48883,0.16440637,0.010560852,617322.6212129118
48908,0.16261023,0.010552132,617108.0687619094
48934,0.1609692,0.010544511,616894.4928757176
48960,0.15974289,0.010539135,616687.9227260947
48989,0.15907905,0.010536377,616479.6807403993
49018,0.15889935,0.010536941,616283.0398346093
49048,0.1582608,0.01054052,616080.1828227006
49076,0.15769026,0.010547934,615883.6742933793
49103,0.1569867,0.010560014,615693.6814242052
49130,0.1565375,0.010576797,615509.9448121637
49161,0.15583502,0.010598202,615328.8442522408
49191,0.15534443,0.010623661,615147.7403199375
49219,0.15450236,0.010650238,614970.6587330233
49247,0.15380874,0.010677797,614791.6265336936
49275,0.15337862,0.010705239,614622.7440192355
49302,0.15290396,0.010731038,614450.9603159614
49331,0.15254872,0.010755957,614279.4547362011
49358,0.15206063,0.010778354,614110.6743851304
49385,0.15161882,0.010794165,613944.8772320999
49413,0.15084276,0.010806743,613783.9705092367
49440,0.15034571,0.010815605,613628.3191291774
49469,0.14996828,0.010823635,613477.177883042
49497,0.14962319,0.010831228,613324.5576926321
49523,0.1491579,0.010844423,613178.8762554424
49551,0.14878081,0.010859091,613030.6742555825
49577,0.14826097,0.010875437,612888.3129993798
49604,0.1478668,0.010891581,612750.1569142034
