timestamp,dMax,dMin,dsum
36666,0.9987157,-4.029553e-29,305912.12104602595
36817,0.9985235,-5.1275104e-29,306876.1839681931
36961,0.99855345,-6.397255e-29,307942.62806134654
37104,0.9987642,-7.8870466e-29,308859.6508144275
37246,0.9984549,-6.519396e-29,309753.07581930066
37388,0.99817365,-1.0550628e-28,310446.88637667755
37532,0.99840885,-1.87819e-29,311218.8589277951
37675,0.99778026,-1.5535323e-29,311951.2326802667
37814,0.99785936,-2.1292156e-29,312673.0324540159
37954,0.99850243,-2.8063276e-29,313261.0063302231
38091,0.99800307,-1.1969831e-29,313575.62690239475
38228,0.998319,-1.7671319e-29,313657.9291246064
38362,0.99839914,-5.4734997e-30,313438.4430053358
38493,0.99877405,-6.916412e-30,312778.326752111
38626,0.99887127,-6.4167404e-30,312021.0321130059
38758,0.9988548,-6.8561925e-30,311275.8621766491
38888,0.9978173,-7.263057e-30,310482.78275276604
39020,0.9989352,-1.3733098e-29,309527.12548745854
39149,0.99920213,-1.294059e-29,308513.55222936097
39280,0.9989925,-1.9864768e-29,307573.8389410993
39411,0.9992045,-2.9762744e-29,306375.25126017386
39539,0.998478,-8.668432e-30,305353.7243253681
39665,0.9985107,-8.8052735e-30,304359.2675129901
39790,0.9985682,-8.888728e-30,303155.1533187645
39915,0.9985655,-8.915681e-30,301949.2318904331
40040,0.99856204,-9.3927445e-30,300909.34830676933
40165,0.9986756,-1.3252941e-29,300357.9021610798
40292,0.9988143,-1.7622405e-29,299817.107642352
40418,0.9989283,-2.2325084e-29,298454.4901260687
40545,0.99885374,-2.7487793e-29,296644.19477417256
40672,0.9988336,-3.31091e-29,294320.7759231729
40799,0.9990478,-3.9394274e-29,291661.24488861713
40925,0.99902934,-4.652721e-29,288066.5651894419
41052,0.999028,-1.0014254e-29,283951.1376693016
41181,0.9990959,-1.07580694e-29,279557.2978244713
41311,0.99912024,-1.190734e-29,274978.8219065773
41442,0.99915594,-1.8100798e-29,270061.0247619281
41574,0.9991015,-1.4971984e-29,265210.0800380909
41707,0.99919206,-2.1748066e-29,260760.825625578
41841,0.9991732,-1.2252513e-29,256033.88889548168
41975,0.99920595,-1.6460154e-29,251491.35001535
42107,0.99915236,-8.0375123e-29,247298.08504735457
42239,0.99920774,-1.785932e-28,243334.2750575559
42371,0.9992471,-3.152442e-28,239320.35299818972
42503,0.99920845,-4.957838e-28,235084.55126845007
42635,0.99921554,-6.971037e-28,230594.6357170096
42768,0.9993079,-8.771725e-28,226271.85762244562
42901,0.99933994,-9.78438e-28,222162.9833835315
43033,0.9993428,-9.789934e-28,217792.87153871713
43166,0.9993497,-9.748881e-28,213357.604785863
43302,0.999346,-9.7118205e-28,208775.23212167787
43439,0.9993353,-9.7721175e-28,203980.33718500758
43578,0.9993224,-1.0785167e-27,199325.7214929921
43719,0.99933445,-7.0643115e-28,194697.8929186563
43862,0.99934,-3.4167962e-28,190585.64093428405
44004,0.99934477,-6.715599e-28,186605.9316121954
44143,0.999329,-1.0513461e-27,183028.51145639663
44282,0.9993325,-1.4228053e-27,179727.00612645302
44341,0.97422427,-1.7330679e-27,173574.57051934986
44397,0.97744673,-1.9308395e-27,169241.51786074432
44453,0.9786815,-1.9949832e-27,165340.32048182172
44509,0.96208733,-1.9922827e-27,161622.10195409026
44566,0.9583038,-1.9843915e-27,158150.0673342877
44623,0.96107095,-1.9777222e-27,154996.97233749402
44681,0.95742744,-1.9734014e-27,151884.87562881177
44740,0.9596147,-1.9716018e-27,148789.36244606925
44798,0.958639,-1.9735994e-27,145953.96032997323
44857,0.95264834,-1.9823058e-27,143257.87245186343
44916,0.95468163,-1.9977735e-27,140526.8280152905
44976,0.9604173,-2.019523e-27,137658.19283813649
45034,0.9601924,-2.0635833e-27,134957.13933417227
45090,0.96237916,-2.1804306e-27,132516.48411906706
45146,0.9655052,-2.3983107e-27,130203.65705914072
45202,0.97056645,-2.6647423e-27,127761.39985313764
45258,0.97309035,-8.929261e-30,125136.39450390205
45314,0.97164685,-1.4449983e-29,122427.8061040878
45370,0.97189,-7.299048e-30,119657.29090238817
45426,0.971395,-8.653615e-30,117057.2893585641
45480,0.97392935,-2.5464804e-30,114638.7404871282
45531,0.97480226,-2.765256e-30,112177.08595102135
45581,0.9769125,-2.9993474e-30,109711.83765185985
45631,0.9742969,-3.540394e-30,107207.30365646836
45680,0.97353727,-4.2976062e-30,104590.01158717842
45728,0.9670412,-4.1670233e-30,101983.30303605138
45777,0.94710565,-5.357439e-30,99377.3296703322
45825,0.92055386,-6.766795e-30,96838.16639321712
45874,0.9215692,-8.440175e-30,94342.0654847606
45924,0.9157294,-1.0476329e-29,91759.24915015888
45976,0.8898571,-5.7944322e-30,89107.90950109591
46027,0.8953511,-6.3574436e-30,86510.56761579879
46078,0.9021376,-7.0305305e-30,83867.50508274997
46128,0.91348463,-7.8122866e-30,81230.20681786985
46176,0.91480803,-8.6863495e-30,78743.12145249413
46225,0.91157514,-9.6620926e-30,76140.32382297587
46274,0.8865715,-1.0695478e-29,73475.31127479188
46323,0.8675051,-1.17921975e-29,70772.7723702465
46372,0.8777053,-1.2940793e-29,68069.25071190874
46420,0.8873737,-7.751177e-29,65634.54626331331
46469,0.8835589,-2.0315682e-28,63555.636237995874
46521,0.8964401,-3.2767729e-28,61732.16425205741
46573,0.9041352,-4.470868e-28,60001.59846077315
46624,0.9146332,-5.7283517e-28,58294.02069227664
46673,0.91333187,-7.1108184e-28,56596.735222756455
46721,0.91814727,-1.0599116e-27,54991.92970941899
46770,0.9223252,-9.965006e-28,53479.134878124794
46820,0.9420299,-1.1434298e-27,52036.69007833966
46872,0.9323139,-1.2889465e-27,50594.90500258038
46925,0.9313484,-1.4403106e-27,49189.02270685165
46978,0.91410995,-1.5891189e-27,47821.922022208644
47030,0.92270046,-1.725431e-27,46582.55554853302
47083,0.9302373,-1.8603014e-27,45400.662548209686
47134,0.93421084,-2.0060427e-27,44345.932505093966
47184,0.93634105,-1.2708402e-29,43289.880374789274
47232,0.94361246,-1.1644616e-29,42231.60633405738
47278,0.94840926,-1.0603734e-29,41200.29159109465
47323,0.9337889,-9.61102e-30,40209.49474637438
47368,0.91063726,-8.665841e-30,39245.40561862032
47412,0.91680115,-7.8034724e-30,38384.08648163783
47457,0.9085756,-7.472185e-30,37621.74250504041
47503,0.9139554,-6.27023e-30,36915.505199284205
47549,0.92839086,-5.605545e-30,36234.42733229345
47594,0.9316476,-9.8203484e-30,35527.03269767358
47639,0.93094045,-4.465051e-30,34772.25159114868
47682,0.9324028,-3.979999e-30,33965.97797880929
47726,0.9407823,-3.5481422e-30,33130.89738666102
47771,0.94914484,-3.8874937e-30,32225.604146028556
47816,0.9502542,-4.7195752e-30,31301.592038002862
47861,0.94532573,-4.850632e-30,30387.28966153249
47906,0.91473675,-5.363184e-30,29494.080470638677
47950,0.89924854,-5.965713e-30,28619.897071155414
47993,0.8992755,-6.668541e-30,27728.283663748243
48036,0.896216,-7.513052e-30,26752.34937257621
48078,0.8818007,-3.8831253e-29,25803.288976885462
48121,0.8873986,-9.485415e-30,24845.109917170637
48165,0.8973775,-1.0662243e-29,23928.014428943196
48209,0.90728474,-1.19316386e-29,23017.577300227742
48253,0.9185596,-1.3289469e-29,22113.58069209876
48297,0.92035073,-1.4744732e-29,21175.781371576777
48341,0.81004,-1.6309228e-29,20215.739781451935
48384,0.699484,-1.7978941e-29,19300.415730794033
48427,0.69962287,-1.9806264e-29,18369.18349445843
48468,0.699249,-2.173589e-29,17399.769304811292
48507,0.69917053,-2.3776353e-29,16446.63349046225
48546,0.6977632,-2.593663e-29,15523.584107568682
48585,0.69541013,-2.8196824e-29,14648.831069406726
48624,0.6940734,-3.0564737e-29,13783.32473053477
48663,0.69391024,-3.3012976e-29,12950.292508092462
